Thomas Aquinas College	Santa Paula	CA	1180	24500.0	1249.0	0.7461139896373	17000.0	0.5078
Westmont College	Santa Barbara	CA	770	42900.0	1171.0	0.82758620689655	18750.0	0.3915
Whittier College	Whittier	CA	788	44774.0	1040.0	0.69452001554605	20500.0	0.4297
Woodbury University	Burbank	CA	1273	37906.0	1012.0	0.66240753194351	27000.0	0.5131
Adams State University	Alamosa	CO	997	20169.0	933.0	0.98569238630556	11425.0	0.5131
University of Colorado Colorado Springs	Colorado Springs	CO	324	18770.0	1069.0	0.92862300154718	12197.0	0.4793
University of Colorado Boulder	Boulder	CO	34	35079.0	1229.0	0.76620553940141	14000.0	0.5588
Colorado School of Mines	Golden	CO	302	36172.0	1354.0	0.40353305112341	21915.0	0.7202
University of Denver	Denver	CO	135	46422.0	1262.0	0.5347406751304	19500.0	0.4646
Fort Lewis College	Durango	CO	627	17816.0	1014.0	0.92122958693563	10500.0	0.5041
Colorado Mesa University	Grand Junction	CO	720	18996.0	989.0	0.82746085011185	10875.0	0.4611
Metropolitan State University of Denver	Denver	CO	513	20096.0	951.0	0.6386750962067	12988.0	0.4645
University of Northern Colorado	Greeley	CO	406	20474.0	1031.0	0.90269792127377	12500.0	0.359
Regis University	Denver	CO	612	34450.0	1098.0	0.56586737714624	18500.0	0.3954
Colorado State University-Pueblo	Pueblo	CO	981	24101.0	969.0	0.96381994110222	11750.0	0.487
University of Bridgeport	Bridgeport	CT	723	31630.0	930.0	0.57784474099583	20500.0	0.3655
Central Connecticut State University	New Britain	CT	368	22602.0	1000.0	0.60012804097311	15834.5	0.5358
University of Connecticut	Storrs	CT	77	35858.0	1230.0	0.49100180773277	18750.0	0.4988
University of Hartford	West Hartford	CT	471	37790.0	1046.0	0.71930954527888	19000.0	0.488
University of New Haven	West Haven	CT	572	37060.0	1043.0	0.8053171641791	21500.0	0.4951
Post University	Waterbury	CT	1153	16510.0	893.0	0.40714444197914	8412.0	0.378
Quinnipiac University	Hamden	CT	156	43940.0	1096.0	0.76438787672399	21500.0	0.3943
University of Saint Joseph	West Hartford	CT	1288	36870.0	985.0	0.87601078167115	23250.0	0.0214
Southern Connecticut State University	New Haven	CT	614	22915.0	933.0	0.63524637681159	16000.0	0.3839
Yale University	New Haven	CT	10	49480.0	1502.0	0.06322149785339	12000.0	0.509
Delaware State University	Dover	DE	539	16138.0	898.0	0.40649548598897	19500.0	0.3608
University of Delaware	Newark	DE	82	32250.0	1170.0	0.6950441609421	21250.0	0.4259
American University	Washington	DC	109	44853.0	1262.0	0.25914618369987	19926.0	0.3671
Gallaudet University	Washington	DC	339	16078.0	827.0	0.66144814090019	10250.0	0.4856
George Washington University	Washington	DC	65	51950.0	1300.0	0.40211079723791	21500.0	0.4294
Georgetown University	Washington	DC	46	50547.0	1422.0	0.16847527129069	14750.0	0.4419
Howard University	Washington	DC	211	24908.0	1142.0	0.30002743484224	23000.0	0.329
The Baptist College of Florida	Graceville	FL	1682	10800.0	910.0	0.58677685950413	10750.0	0.5814
Barry University	Miami	FL	642	28800.0	930.0	0.61592039800995	19500.0	0.3903
Lynn University	Boca Raton	FL	891	36650.0	984.0	0.81730221969265	10000.0	0.509
University of Central Florida	Orlando	FL	86	22467.0	1179.0	0.49994267041219	14500.0	0.4539
Eckerd College	Saint Petersburg	FL	756	41538.0	1125.0	0.72132927888792	19623.0	0.3565
Florida Agricultural and Mechanical University	Tallahassee	FL	493	17725.0	1001.0	0.31110475100171	22000.0	0.3515
Florida Atlantic University	Boca Raton	FL	146	17276.0	1047.0	0.5977871377381	12000.0	0.4386
Florida College	Temple Terrace	FL	1620	16550.0	1068.0	0.78521126760563	12000.0	0.4879
AdventHealth University	Orlando	FL	1256	13480.0	917.0	0.76291793313069	16917.0	0.1949
Florida Institute of Technology	Melbourne	FL	284	40446.0	1179.0	0.61328001683678	10500.0	0.7031
Florida International University	Miami	FL	104	18954.0	1130.0	0.50071071575954	13750.0	0.4405
Florida Southern College	Lakeland	FL	763	33150.0	1177.0	0.45542635658914	15921.0	0.3545
Florida State University	Tallahassee	FL	72	21673.0	1214.0	0.58014951596789	18053.0	0.4468
University of Florida	Gainesville	FL	26	28659.0	1279.0	0.46421876010084	15000.0	0.4472
University of Miami	Coral Gables	FL	96	47004.0	1323.0	0.37712124938514	17500.0	0.4774
University of North Florida	Jacksonville	FL	286	20798.0	1110.0	0.64533756389917	12186.0	0.4426
Nova Southeastern University	Fort Lauderdale	FL	185	28736.0	1127.0	0.52541334966319	18750.0	0.3047
Palm Beach Atlantic University	West Palm Beach	FL	979	28520.0	1076.0	0.93374741200828	14500.0	0.3411
Saint Leo University	Saint Leo	FL	648	21440.0	1032.0	0.69740057764941	12727.0	0.402
St. Thomas University	Miami Gardens	FL	912	28800.0	930.0	0.54126794258373	14750.0	0.503
Southeastern University	Lakeland	FL	936	24160.0	978.0	0.45850775671017	11000.0	0.4368
The University of Tampa	Tampa	FL	599	27740.0	1097.0	0.48297989672632	16000.0	0.4169
Trinity College of Florida	Trinity	FL	1648	15690.0	827.0	0.70666666666666	15125.0	0.5779
Warner University	Lake Wales	FL	1547	20712.0	888.0	0.43589743589743	15848.0	0.5366
Webber International University	Babson Park	FL	1605	25358.0	902.0	0.5386189258312	9500.0	0.6944
Abraham Baldwin Agricultural College	Tifton	GA	1459	10060.0	932.0	0.65611510791366	6500.0	0.4695
Albany State University	Albany	GA	1028	15738.0	899.0	0.4967409948542	26000.0	0.3424
Point University	West Point	GA	1665	19200.0	922.0	0.5143581081081	12000.0	0.5015
Clark Atlanta University	Atlanta	GA	650	22396.0	914.0	0.71843846082176	17500.0	0.2887
Berry College	Mount Berry	GA	730	33556.0	1183.0	0.62093758987633	19000.0	0.3971
Brenau University	Gainesville	GA	1077	27152.0	973.0	0.35645569620253	15500.0	0.102
College of Coastal Georgia	Brunswick	GA	1525	10428.0	896.0	0.9520725388601	6250.0	0.3425
Columbus State University	Columbus	GA	710	16605.0	963.0	0.53164556962025	15750.0	0.409
Covenant College	Lookout Mountain	GA	1249	32230.0	1191.0	0.96241830065359	19500.0	0.4577
Emmanuel College	Boston	MA	1072	37540.0	1122.0	0.71396432588783	23500.0	0.2596
Emory University	Atlanta	GA	79	47954.0	1382.0	0.29119994399327	18222.0	0.4112
Fort Valley State University	Fort Valley	GA	1131	5594.0	855.0	0.26451208032632	24250.0	0.4215
Georgia Southwestern State University	Americus	GA	1229	15518.0	975.0	0.68178545716342	11500.0	0.3807
Georgia Southern University	Statesboro	GA	287	16847.0	1110.0	0.64551555826723	17029.0	0.4944
Georgia State University	Atlanta	GA	83	23542.0	1070.0	0.56553461957952	12500.0	0.4099
University of Georgia	Athens	GA	52	29844.0	1262.0	0.53899709174231	17108.0	0.4319
Gordon State College	Barnesville	GA	1513	11719.0	853.0	0.54334140435835	8250.0	0.3335
LaGrange College	Lagrange	GA	1387	28490.0	1021.0	0.57716836734693	12875.0	0.5089
Life University	Marietta	GA	1089	11220.0	927.0	0.92142857142857	8333.0	0.4526
Mercer University	Macon	GA	461	35130.0	1211.0	0.69354838709677	21350.0	0.3849
Morehouse College	Atlanta	GA	484	26742.0	994.0	0.66070307595731	19500.0	1.0
Oglethorpe University	Atlanta	GA	982	35280.0	1125.0	0.8040260509177	15500.0	0.432
Paine College	Augusta	GA	1450	14224.0	745.0	0.24582398404387	16000.0	0.4606
Piedmont College	Demorest	GA	1314	23112.0	991.0	0.57153558052434	15681.0	0.3637
Reinhardt University	Waleska	GA	1375	21644.0	965.0	0.87450980392156	12000.0	0.5528
Savannah College of Art and Design	Savannah	GA	310	35690.0	1086.0	0.7171438733772	19532.5	0.3329
Savannah State University	Savannah	GA	1091	15900.0	823.0	0.50784856879039	13449.0	0.4054
Shorter University	Rome	GA	1260	21730.0	961.0	0.61177753544165	19000.5	0.4538
Spelman College	Atlanta	GA	557	27314.0	1092.0	0.35732451678535	24500.0	0.0
Toccoa Falls College	Toccoa Falls	GA	1436	21414.0	962.0	0.54143019296254	13750.0	0.4686
Truett McConnell University	Cleveland	GA	1553	18510.0	953.0	0.90607734806629	12000.0	0.4541
Valdosta State University	Valdosta	GA	491	16891.0	982.0	0.65133124510571	15750.0	0.3976
Wesleyan College	Macon	GA	1374	21750.0	1035.0	0.37648456057007	17735.0	0.0
University of West Georgia	Carrollton	GA	467	16717.0	945.0	0.59092049159769	12750.0	0.3635
Young Harris College	Young Harris	GA	1528	29012.0	1004.0	0.55036433776253	12125.0	0.4419
Chaminade University of Honolulu	Honolulu	HI	995	23310.0	976.0	0.91330166270783	13000.0	0.315
University of Hawaii at Hilo	Hilo	HI	831	20610.0	978.0	0.69097651421508	12500.0	0.3839
University of Hawaii at Manoa	Honolulu	HI	413	33764.0	1075.0	0.84977729788095	14000.0	0.4478
Boise Bible College	Boise	ID	1688	11750.0	1009.0	0.9	15375.0	0.5672
Boise State University	Boise	ID	194	21530.0	1047.0	0.8172869147659	14635.0	0.4652
University of Idaho	Moscow	ID	151	22040.0	1070.0	0.75894506971275	16750.0	0.5369
Lewis-Clark State College	Lewiston	ID	920	17620.0	937.0	0.97153024911032	10000.0	0.3752
Northwest Nazarene University	Nampa	ID	812	28650.0	1113.0	0.95283018867924	18000.0	0.4068
Brigham Young University-Idaho	Rexburg	ID	352	3920.0	1036.0	0.95830221558376	6606.0	0.4236
School of the Art Institute of Chicago	Chicago	IL	603	45750.0	1127.0	0.59324942791762	19809.5	0.2669
Aurora University	Aurora	IL	746	22830.0	1005.0	0.87724665391969	15750.0	0.3523
Blackburn College	Carlinville	IL	1521	21162.0	968.0	0.53846153846153	11135.5	0.4617
Bradley University	Peoria	IL	392	32120.0	1141.0	0.69814020028612	23750.0	0.4948
Chicago State University	Chicago	IL	842	17212.0	883.0	0.57876312718786	22000.0	0.2997
University of Chicago	Chicago	IL	15	53649.0	1508.0	0.07937365010799	14853.0	0.5149
Eastern Illinois University	Charleston	IL	372	13740.0	990.0	0.4687648456057	17879.0	0.3988
Eureka College	Eureka	IL	1496	21120.0	1030.0	0.6453154875717	15000.0	0.4895
Governors State University	University Park	IL	795	18676.0	910.0	0.41298917568692	13030.0	0.356
Greenville University	Greenville	IL	1094	25720.0	999.0	0.57822506861848	15617.5	0.499
University of Illinois at Chicago	Chicago	IL	76	26520.0	1105.0	0.73593218448497	14000.0	0.4952
University of Illinois at Urbana-Champaign	Champaign	IL	28	30680.0	1320.0	0.6006615388654	17750.0	0.5477
Illinois Wesleyan University	Bloomington	IL	526	44142.0	1229.0	0.5821400676907	26199.5	0.464
Illinois Institute of Technology	Chicago	IL	169	45214.0	1275.0	0.57102869139258	22500.0	0.6999
Illinois State University	Normal	IL	234	25168.0	1090.0	0.88880609372412	16750.0	0.446
Judson University	Elgin	IL	1425	28730.0	1020.0	0.74852071005917	19081.0	0.4118
Lewis University	Romeoville	IL	773	30050.0	1090.0	0.59186965639619	19500.0	0.4593
Lincoln Christian University	Lincoln	IL	1609	13020.0	1007.0	0.52882205513784	17500.0	0.5
Lincoln College	Lincoln	IL	1519	17700.0	823.0	0.62021531100478	9500.0	0.4593
Loyola University Chicago	Chicago	IL	149	42032.0	1195.0	0.72569566748855	19500.0	0.3377
McKendree University	Lebanon	IL	1049	28740.0	1025.0	0.68155935173017	16499.0	0.4604
Methodist College	Peoria	IL	1731	20710.0	990.0	0.5	30750.0	0.1265
Millikin University	Decatur	IL	896	31824.0	1047.0	0.6380266075388	20375.0	0.4219
Monmouth College	Monmouth	IL	1395	35300.0	1045.0	0.52062807881773	20000.0	0.481
North Central College	Naperville	IL	635	36654.0	1123.0	0.5935860058309	20000.0	0.4657
North Park University	Chicago	IL	732	27210.0	993.0	0.94181818181818	19000.0	0.3738
Northern Illinois University	Dekalb	IL	137	23670.0	1030.0	0.51842456608811	17562.5	0.5074
Northwestern University	Evanston	IL	36	50855.0	1470.0	0.10663817663817	16500.0	0.499
Northeastern Illinois University	Chicago	IL	584	18514.0	870.0	0.71014025471546	10400.0	0.4384
Olivet Nazarene University	Bourbonnais	IL	715	33940.0	1099.0	0.77700348432055	19000.0	0.402
Quincy University	Quincy	IL	1082	27128.0	991.0	0.66232876712328	13000.0	0.4681
Rockford University	Rockford	IL	1511	29180.0	1011.0	0.54430799867241	18750.0	0.4137
Roosevelt University	Chicago	IL	602	28119.0	1012.0	0.73289956623289	18458.5	0.3646
Dominican University	River Forest	IL	1523	31570.0	1050.0	0.63725919439579	18500.0	0.3317
Saint Xavier University	Chicago	IL	940	32250.0	1009.0	0.75249549007817	18000.0	0.3541
University of Illinois at Springfield	Springfield	IL	427	20938.0	1067.0	0.65303340149965	13889.0	0.4908
Trinity Christian College	Palos Heights	IL	1187	27675.0	1081.0	0.70022624434389	20500.0	0.3281
VanderCook College of Music	Chicago	IL	1663	27180.0	1050.0	0.90196078431372	26000.0	0.5146
Western Illinois University	Macomb	IL	395	16926.0	970.0	0.59454420567167	18000.0	0.4906
Wheaton College	Wheaton	IL	328	34050.0	1306.0	0.78648648648648	20913.0	0.465
Anderson University	Anderson	SC	1196	25880.0	1065.0	0.53920386007237	18784.0	0.3168
Ball State University	Muncie	IN	241	25428.0	1057.0	0.62251869820092	18000.0	0.4077
Butler University	Indianapolis	IN	423	38360.0	1215.0	0.72706191543634	25000.0	0.4043
DePauw University	Greencastle	IN	400	46448.0	1187.0	0.65325907590759	23988.5	0.4707
University of Evansville	Evansville	IN	378	33966.0	1147.0	0.70890156211257	21500.0	0.463
Franklin College	Franklin	IN	1226	30025.0	991.0	0.78093306288032	20890.0	0.4872
Goshen College	Goshen	IN	653	33200.0	1074.0	0.62450199203187	15000.0	0.3947
Hanover College	Hanover	IN	327	35514.0	1093.0	0.57332251082251	23691.0	0.4284
Holy Cross College	Notre Dame	IN	1551	28760.0	1053.0	0.91011235955056	11000.0	0.5924
Huntington University	Huntington	IN	1128	25400.0	1019.0	0.89205955334987	22500.0	0.4448
Purdue University Fort Wayne	Fort Wayne	IN	458	19727.0	976.0	0.9326160815402	12500.0	0.4494
University of Indianapolis	Indianapolis	IN	577	27420.0	1033.0	0.86166278591973	18773.0	0.3581
Indiana Institute of Technology	Fort Wayne	IN	1162	26370.0	944.0	0.69165143205362	9500.0	0.3806
University of Southern Indiana	Evansville	IN	549	17847.0	1005.0	0.9189367311072	12387.5	0.3827
Indiana State University	Terre Haute	IN	316	19076.0	907.0	0.85884154580668	12000.0	0.4568
Manchester University	North Manchester	IN	966	30802.0	1019.0	0.70547099958864	15750.0	0.482
Marian University	Fond Du Lac	WI	895	28280.0	950.0	0.7718875502008	20000.0	0.2995
University of Notre Dame	Notre Dame	IN	73	49685.0	1474.0	0.187336580364	20750.0	0.5279
Oakland City University	Oakland City	IN	1549	23400.0	978.0	0.61760242792109	14875.0	0.4819
Rose-Hulman Institute of Technology	Terre Haute	IN	449	46210.0	1318.0	0.61070502240037	27000.0	0.7498
Saint Mary-of-the-Woods College	Saint Mary of the Woods	IN	1291	28932.0	928.0	0.73024523160762	12655.0	0.0685
Saint Mary's College	Notre Dame	IN	956	38880.0	1117.0	0.81648785996612	25000.0	0.0
Taylor University	Upland	IN	735	31472.0	1138.0	0.79605633802816	17948.0	0.4369
Trine University	Angola	IN	1064	30960.0	1079.0	0.76157804459691	16000.0	0.725
Valparaiso University	Valparaiso	IN	412	37450.0	1153.0	0.82910208444682	23500.0	0.4629
Wabash College	Crawfordsville	IN	535	41050.0	1145.0	0.62616822429906	25000.0	1.0
Buena Vista University	Storm Lake	IA	957	32210.0	1046.0	0.63694267515923	17301.0	0.3445
Central College	Pella	IA	910	34612.0	1091.0	0.7342908438061	23250.0	0.4865
Clarke University	Dubuque	IA	1123	30900.0	1043.0	0.64931740614334	19664.5	0.3376
Coe College	Cedar Rapids	IA	921	41000.0	1145.0	0.49947955390334	24621.0	0.4278
Cornell College	Mount Vernon	IA	820	39900.0	1172.0	0.70941475826972	25000.0	0.5021
Drake University	Des Moines	IA	416	35206.0	1241.0	0.6894535188546	22500.0	0.4262
University of Dubuque	Dubuque	IA	1158	28700.0	923.0	0.75691937424789	16671.5	0.5925
Emmaus Bible College	Dubuque	IA	1597	16580.0	1088.0	0.35648148148148	11280.0	0.4431
Faith Baptist Bible College and Theological Seminary	Ankeny	IA	1560	16766.0	1051.0	0.66165413533834	8750.0	0.4589
Grand View University	Des Moines	IA	1233	25474.0	970.0	0.96613995485327	18000.0	0.451
Grinnell College	Grinnell	IA	350	48758.0	1410.0	0.20189959294436	13500.0	0.4508
Iowa State University	Ames	IA	58	21583.0	1144.0	0.87490351464004	18749.0	0.5736
Iowa Wesleyan University	Mount Pleasant	IA	1591	29146.0	917.0	0.50890071572765	12000.0	0.4712
University of Iowa	Iowa City	IA	59	28813.0	1165.0	0.84112444725205	16000.0	0.4757
Loras College	Dubuque	IA	1105	31525.0	1051.0	0.92356185973207	21937.0	0.526
Luther College	Decorah	IA	673	40040.0	1157.0	0.67634854771784	26193.0	0.4474
Mercy College of Health Sciences	Des Moines	IA	1589	16920.0	990.0	0.97701149425287	14000.0	0.1263
Morningside College	Sioux City	IA	1212	29094.0	1070.0	0.5692678649715	16000.0	0.4615
Mount Mercy University	Cedar Rapids	IA	1145	29696.0	990.0	0.61878881987577	16795.0	0.3045
University of Northern Iowa	Cedar Falls	IA	251	18851.0	1050.0	0.82563510392609	15849.0	0.4309
Northwestern College	Orange City	IA	1126	29500.0	1113.0	0.65529786266484	19500.0	0.4359
Simpson College	Indianola	IA	919	35876.0	1103.0	0.85454545454545	22117.0	0.4433
Upper Iowa University	Fayette	IA	1017	28890.0	968.0	0.5554971067859	16378.0	0.3846
Waldorf University	Forest City	IA	1423	21260.0	960.0	0.66711229946524	10036.5	0.6432
Wartburg College	Waverly	IA	909	38380.0	1084.0	0.68247269116186	23250.0	0.4803
William Penn University	Oskaloosa	IA	1490	24510.0	889.0	0.58667883211678	14750.0	0.5264
Baker University	Baldwin City	KS	1190	28030.0	1053.0	0.77753058954393	19500.0	0.4434
Benedictine College	Atchison	KS	1075	27480.0	1116.0	0.97708524289642	20053.0	0.4649
Bethany College	Bethany	WV	1530	27696.0	920.0	0.64564831261101	19324.0	0.6145
Central Christian College of Kansas	McPherson	KS	1579	16850.0	921.0	0.53639240506329	10959.0	0.5248
Emporia State University	Emporia	KS	482	19392.0	1029.0	0.87426556991774	12500.0	0.3854
Friends University	Wichita	KS	1224	26865.0	1002.0	0.55006675567423	18979.0	0.4639
University of Kansas	Lawrence	KS	85	28239.0	1185.0	0.93006993006993	14275.5	0.4931
Newman University	Wichita	KS	1361	27556.0	1079.0	0.57776108189331	15500.0	0.3342
Kansas Wesleyan University	Salina	KS	1460	28000.0	1003.0	0.54658385093167	12500.0	0.5575
Manhattan Christian College	Manhattan	KS	1606	14986.0	1022.0	0.59514170040485	10500.0	0.5504
McPherson College	McPherson	KS	1324	26498.0	1011.0	0.57295960428689	15000.0	0.6519
MidAmerica Nazarene University	Olathe	KS	1223	28150.0	994.0	0.51810584958217	15000.0	0.4224
Pittsburg State University	Pittsburg	KS	620	17662.0	1010.0	0.87335197762684	13500.0	0.528
University of Saint Mary	Leavenworth	KS	1532	26650.0	1005.0	0.49436936936936	15000.0	0.4235
Southwestern College	Winfield	KS	1037	27250.0	959.0	0.92151898734177	15775.0	0.5993
Sterling College	Sterling	KS	1027	24250.0	967.0	0.37366892545982	14000.0	0.5385
Tabor College	Hillsboro	KS	1336	26590.0	971.0	0.5594294770206	15000.0	0.5358
Wichita State University	Wichita	KS	255	16634.0	1102.0	0.86233148295003	14000.0	0.4683
Alice Lloyd College	Pippa Passes	KY	1543	11550.0	1010.0	0.22187154805112	9000.0	0.4529
Asbury University	Wilmore	KY	1134	28630.0	1124.0	0.6959564541213	19500.0	0.3959
Bellarmine University	Louisville	KY	578	39750.0	1118.0	0.82453316162266	18750.0	0.3554
Berea College	Berea	KY	481	25470.0	1123.0	0.32798165137614	4556.5	0.433
Brescia University	Owensboro	KY	1406	21100.0	1060.0	0.46768893756845	17690.5	0.251
Campbellsville University	Campbellsville	KY	1102	24596.0	1008.0	0.69790964261631	11000.0	0.4308
Centre College	Danville	KY	722	39300.0	1266.0	0.74258188824662	25990.0	0.4916
University of the Cumberlands	Williamsburg	KY	1206	23000.0	1025.0	0.70868223887174	9013.0	0.446
Eastern Kentucky University	Richmond	KY	303	18180.0	1049.0	0.86330490668644	14000.0	0.4357
Georgetown College	Georgetown	KY	501	35650.0	1061.0	0.66116870876531	18500.0	0.4594
Kentucky State University	Frankfort	KY	837	18056.0	907.0	0.48995271867612	17388.5	0.397
Kentucky Wesleyan College	Owensboro	KY	1394	24050.0	992.0	0.57216940363007	12000.0	0.519
University of Kentucky	Lexington	KY	81	26334.0	1159.0	0.907861328125	15000.0	0.4574
Kentucky Christian University	Grayson	KY	1634	18560.0	962.0	0.3880239520958	13603.5	0.5032
University of Louisville	Louisville	KY	181	26286.0	1165.0	0.72568242983467	12500.0	0.4956
